,word,attr,trans,marktimes,lasttime,have_learn
2961,participant,n.,参与者，参赛者,0,0,0
2962,particle,n.,颗粒，微粒,0,0,0
2963,passion,n.,激情，热情,0,0,0
2964,passionate,adj.,充满热情的，热烈的,0,0,0
2965,passive,adj.,被动的；消极的,0,0,0
2966,pastel,adj.,柔和的,0,0,0
2967,pasture,n.,牧场，草地,0,0,0
2968,patch,n.,片，块,0,0,0
2969,dispatch,vt.,分派，派遣,0,0,0
2970,patent,n.,专利,0,0,0
2971,path,n.,轨道，道路,0,0,0
2972,pathway,n.,路，径,0,0,0
2973,footpath,n.,人行道，小路,0,0,0
2974,pathogen,n.,病菌，病原体,0,0,0
2975,patriarch,n.,家长，族长,0,0,0
2976,patriarchal,adj.,家长的，族长的,0,0,0
2977,patriot,n.,爱国者,0,0,0
2978,patriotic,adj.,爱国的,0,0,0
2979,patrol,v.,巡逻，巡视,0,0,0
2980,patroller,n.,巡警,0,0,0
2981,patron,n.,赞助人，资助人,0,0,0
2982,patronage,n.,赞助；惠顾,0,0,0
2983,paucity,n.,小量，缺乏,0,0,0
2984,pauper,n.,贫民，乞丐,0,0,0
2985,pave,vt.,铺设，为…铺路,0,0,0
2986,peak,n.,山顶；最高点，顶端,0,0,0
2987,pebble,n.,小鹅卵石,0,0,0
2988,peck,v.,啄，啄起,0,0,0
2989,peculiar,adj.,特有的，专有的,0,0,0
2990,peculiarity,n.,特性，怪癖,0,0,0
2991,pedagogy,n.,教育学，教学法,0,0,0
2992,pedagogic,adj.,教育学的,0,0,0
2993,pedagogical,adj.,教育学的，教学法的,0,0,0
2994,peer,v.,凝视，仔细看,0,0,0
2995,penal,adj.,刑罚的，刑法上的,0,0,0
2996,penalty,n.,处罚，罚款,0,0,0
2997,penchant,n.,爱好，嗜好；（强烈的）倾向,0,0,0
2998,pendant,n.,垂饰；下垂物,0,0,0
2999,penetrate,vt.,穿透；渗透,0,0,0
3000,penetrating,adj.,（声音）响亮的，尖锐的,0,0,0
3001,peninsula,n.,半岛,0,0,0
3002,pensive,adj.,沉思的,0,0,0
3003,perceive,vt.,感知；察觉，发觉,0,0,0
3004,perception,n.,理解；感知，感觉,0,0,0
3005,perceptive,adj.,感知的；有洞察力的,0,0,0
3006,conception,n.,观念，概念,0,0,0
3007,misconception,n.,误解,0,0,0
3008,percussion,n.,打击乐器；震荡，影响,0,0,0
3009,perennial,adj.,四季不断的，终年的；（植物）多年生的,0,0,0
3010,perennially,adv.,永久地，终年地,0,0,0
3011,perfect,adj.,完美的，理想的,0,0,0
3012,perfection,n.,尽善尽美，完美,0,0,0
3013,perform,vt.,履行，执行,0,0,0
3014,performance,n.,履行，执行；表演，演奏,0,0,0
3015,performer,n.,表演者,0,0,0
3016,perfume,n.,香味；香水,0,0,0
3017,perimeter,n.,边缘，周边地带,0,0,0
3018,period,n.,时期；时代,0,0,0
3019,periodical,n.,期刊，杂志,0,0,0
3020,peripheral,adj.,周边的，外围的,0,0,0
3021,periphery,n.,外围,0,0,0
3022,perishable,adj.,（尤指食物）易腐的，易坏的,0,0,0
3023,permanent,adj.,长久的，永久的,0,0,0
3024,permeate,vt.,弥漫；渗透，透过,0,0,0
3025,permeable,adj.,有浸透性的，能透过的,0,0,0
3026,permission,n.,许可，允许,0,0,0
3027,permissive,adj.,许可的，宽容的,0,0,0
3028,perpendicular,adj.,垂直的，直立的,0,0,0
3029,perpetuate,vt.,使…延续，使永存,0,0,0
3030,perplex,vt.,迷惑，困惑；难住,0,0,0
3031,perplexing,adj.,使人困惑的；令人费解的,0,0,0
3032,persevere,vi.,坚持不懈，不屈不挠,0,0,0
3033,perseverance,n.,坚定不移,0,0,0
3034,persist,vi.,坚持；持续,0,0,0
3035,persistence,n.,坚持不懈，持续,0,0,0
3036,persistent,adj.,坚持不懈的,0,0,0
3037,personality,n.,个性，性格,0,0,0
3038,personnel,n.,人员，职员,0,0,0
3039,perspective,n.,(判断事物的)角度，方法，观点,0,0,0
3040,perspiration,n.,汗水；出汗,0,0,0
3041,perspire,vi.,出汗,0,0,0
3042,persuade,v.,说服，劝说，（使）相信,0,0,0
3043,persuasive,adj.,有说服力的，善说服的,0,0,0
3044,pertinent,adj.,相关的，切题的；中肯的,0,0,0
3045,pest,n.,害虫；令人讨厌的人或物,0,0,0
3046,pesticide,n.,杀虫剂,0,0,0
3047,pestilence,n.,瘟疫,0,0,0
3048,pestilential,adj.,引起瘟疫的,0,0,0
3049,pet,n.,宠物,0,0,0
3050,petal,n.,花瓣,0,0,0
3051,petition,n./v.,请愿,0,0,0
3052,repetition,n.,重复；循环,0,0,0
3053,competition,n.,竞争，竞赛,0,0,0
3054,petroleum,n.,石油,0,0,0
3055,phase,n.,阶段，态,0,0,0
3056,phenomena,n.,（pl）现象,0,0,0
3057,phenomenally,adv.,明白地，显著地,0,0,0
3058,philology,n.,语言学，文献学,0,0,0
3059,philosophy,n.,哲学；原理，人生观,0,0,0
3060,phonetics,n.,语音学,0,0,0
3061,physiological,adj.,生理学的；生理上的,0,0,0
3062,physiology,n.,生理学,0,0,0
3063,picturesque,adj.,如画的，美丽的,0,0,0
3064,pierce,vt.,穿透，戳穿,0,0,0
3065,pigment,n.,色素，颜料,0,0,0
3066,pillar,n.,柱，柱子,0,0,0
3067,caterpillar,n.,毛虫,0,0,0
3068,capillary,n.,毛细管,0,0,0
3069,pillow,n.,枕头,0,0,0
3070,willow,n.,柳树,0,0,0
3071,pinch,vt.,掐，夹痛,0,0,0
3072,pine,n.,松树,0,0,0
3073,spine,n.,脊骨；书脊,0,0,0
3074,spinet,n.,小型立式钢琴,0,0,0
3075,pinpoint,vt.,准确地确定；用针标出…的精确位置,0,0,0
3076,pioneer,n.,开拓者,0,0,0
3077,pioneering,adj.,开创性的,0,0,0
3078,pique,vt.,激起，引起（好奇等）,0,0,0
3079,pit,n.,坑，地坑；煤矿,0,0,0
3080,pitch,n.,音高,0,0,0
3081,pitcher,n.,大水罐，水壶,0,0,0
3082,pivot,n.,枢轴；中心点，重点,0,0,0
3083,pivotal,adj.,枢轴的，关键的,0,0,0
3084,plagiarism,n.,剽窃，抄袭,0,0,0
3085,plague,n.,瘟疫，灾祸,0,0,0
3086,plain,n.,平原，草原,0,0,0
3087,plainly,adv.,清楚地，明显地,0,0,0
3088,plainspoken,adj.,直言不讳的,0,0,0
3089,planet,n.,行星,0,0,0
3090,plank,n.,厚木板,0,0,0
3091,chunk,n.,大块,0,0,0
3092,plantation,n.,种植园,0,0,0
3093,plasma,n.,血浆,0,0,0
3094,plaster,n.,灰泥，石膏,0,0,0
3095,plate,n.,盘子；版图；大片平面,0,0,0
3096,platelike,adj.,层状的,0,0,0
3097,plateau,n.,高原，高地,0,0,0
3098,platform,n.,月台，平台，讲坛,0,0,0
3099,platitude,n.,陈词滥调,0,0,0
3100,platitudinous,adj.,陈词滥调的，陈腐的,0,0,0
3101,playwright,n.,剧作家,0,0,0
3102,pleasure,n.,快乐,0,0,0
3103,pledge,n.,保证，誓言,0,0,0
3104,pliable,adj.,易弯的，柔软的,0,0,0
3105,pliant,adj.,顺从的；可弯曲的,0,0,0
3106,plight,n.,（恶劣的）情势，困境,0,0,0
3107,plow,n.,犁,0,0,0
3108,plumage,n.,鸟类羽毛,0,0,0
3109,plumb,adj.,垂直的,0,0,0
3110,plumber,n.,水管工人,0,0,0
3111,plumbing,n.,（供水）管道系统,0,0,0
3112,plump,adj.,胖嘟嘟的，丰满的,0,0,0
3113,plunge,vi.,跳进；投入，陷入,0,0,0
3114,pocketbook,n.,钱袋，皮夹,0,0,0
3115,polarize,vt.,使极化，使两极分化,0,0,0
3116,polish,vt.,擦亮,0,0,0
3117,ploished,adj.,擦亮的,0,0,0
3118,politics,n.,政治；政见；政治学,0,0,0
3119,poll,n.,选举之投票；民意测验,0,0,0
3120,pollinate,vt.,对…授粉,0,0,0
3121,pollination,n.,授粉,0,0,0
3122,pollen,n.,花粉,0,0,0
3123,pollinator,n.,传粉媒介，传粉昆虫,0,0,0
3124,pollute,vt.,污染；玷污,0,0,0
3125,pollution,n.,污染；玷污,0,0,0
3126,pollutant,n.,污染物质,0,0,0
3127,polygon,n.,多边形,0,0,0
3128,polygonal,adj.,多角形的，多边形的,0,0,0
3129,popular,adj.,流行的，受欢迎的,0,0,0
3130,popularity,n.,流行，受大众欢迎,0,0,0
3131,populous,adj.,人口稠密的，人口多的,0,0,0
3132,pore,n.,小孔，气孔,0,0,0
3133,pole,n.,（南北）极；磁极，电极,0,0,0
3134,tadpole,n.,[动]蝌蚪,0,0,0
3135,porous,adj.,可渗透的，多孔的,0,0,0
3136,portable,adj.,编携的，手提的；轻便的,0,0,0
3137,portend,vt.,预兆，预示,0,0,0
3138,portion,n.,一部分；部分,0,0,0
3139,portrait,n.,肖像，画像；描写,0,0,0
3140,portraitist,n.,肖像画家,0,0,0
3141,portraiture,n.,肖像画法,0,0,0
3142,portray,vt.,描述；绘制,0,0,0
3143,portrayal,n.,饰演；描画,0,0,0
3144,pose,vt.,形成，引起,0,0,0
3145,posture,n.,姿势，体态,0,0,0
3146,positive,adj.,（电）阳极的,0,0,0
3147,negative,adj.,否定的；消极的；负的,0,0,0
3148,possess,vt.,拥有，占有,0,0,0
3149,possession,n.,拥有，占有；财产,0,0,0
3150,post,vt.,张贴，揭示,0,0,0
3151,poster,n.,海报，招贴,0,0,0
3152,postmaster,n.,邮局局长,0,0,0
3153,postage,n.,邮资,0,0,0
3154,postal,adj.,邮政的，邮局的,0,0,0
3155,postcard,n.,明信片,0,0,0
3156,postdate,vt.,填迟…的日期,0,0,0
3157,antedate,vt.,填早...的日期,0,0,0
3158,postgraduate,n.,研究生,0,0,0
3159,postwar,adj.,战后的,0,0,0
3160,postoperative,adj.,手术后的,0,0,0
3161,posthumous,adj.,死后的，身后的,0,0,0
3162,postpone,vt.,推迟，使延期,0,0,0
3163,postulate,vt.,要求；假定,0,0,0
3164,pot,n.,罐，壶,0,0,0
3165,coffeepot,n.,咖啡壶,0,0,0
3166,teapot,n.,茶壶,0,0,0
3167,pottery,n.,陶器，陶器场,0,0,0
3168,potter,n.,陶工，制陶工人,0,0,0
3169,potted,adj.,盆栽的；平或罐装的,0,0,0
3170,potent,adj.,强有力的，有效的,0,0,0
3171,potential,adj.,可能的；潜在的,0,0,0
3172,potentiality,n.,潜能，潜力,0,0,0
3173,pound,n.,磅，英镑,0,0,0
3174,poverty,n.,贫困,0,0,0
3175,propery,n.,财产，所有权,0,0,0
3176,practicable,adj.,行得通的，可以实行的,0,0,0
3177,practical,adj.,实际的，实践的；实用的,0,0,0
3178,practically,adv.,实际上；几乎，简直,0,0,0
3179,practicality,n.,实用性,0,0,0
3180,inpractical,adj.,不切实际的,0,0,0
3181,prairie,n.,大草原,0,0,0
3182,preach,v.,布道；鼓吹,0,0,0
3183,precarious,adj.,不稳定的；危险的,0,0,0
3184,precaution,n.,预防措施，警惕,0,0,0
3185,precede,vt.,在…之前，早于；优先于,0,0,0
3186,precedent,n.,先例,0,0,0
3187,unprecedented,adj.,空前的,0,0,0
3188,preceding,adj.,在前的,0,0,0
3189,precious,adj.,宝贵的，珍贵的,0,0,0
3190,precipitate,vt.,促成；加速,0,0,0
3191,precipitation,n.,仓促，降雨量,0,0,0
3192,precipitous,adj.,陡峭的,0,0,0
3193,precision,n.,精确，精密度,0,0,0
3194,precursor,n.,先驱，先行者；先兆,0,0,0
3195,predatory,adj.,掠夺的；食肉的,0,0,0
3196,predator,n.,食肉动物,0,0,0
3197,depredation,n.,掠夺，破坏,0,0,0
3198,predecessor,n.,前辈，前任,0,0,0
3199,predict,vt.,预言，预告,0,0,0
3200,prediction,n.,预言，预报,0,0,0
3201,predictive,adj.,预言性的，成为先兆的,0,0,0
3202,predictable,adj.,可预见的,0,0,0
3203,predictability,n.,可预言,0,0,0
3204,predominate,vt.,统治，成为主流,0,0,0
3205,predominant,adj.,支配的，主要的,0,0,0
3206,predominantly,adv.,主要地,0,0,0
3207,preeminent,adj.,卓越的，出类拔萃的,0,0,0
3208,eminent,adj.,显赫的，杰出的,0,0,0
3209,prefabricated,adj.,预制的,0,0,0
3210,preferable,adj.,更可取的，更好的,0,0,0
3211,preference,n.,偏爱；优先；优先权,0,0,0
3212,pregnant,adj.,怀孕的,0,0,0
3213,prehistoric,adj.,史前的,0,0,0
3214,preliminary,adj.,预备的，初步的,0,0,0
3215,premature,adj.,早熟的，不成熟的；过早的,0,0,0
3216,premium,n.,保险金；奖金,0,0,0
3217,preoccupation,n.,主要考虑因素；全神贯注，抢先占据,0,0,0
3218,preponderance,n.,（数量或力量上的）优势,0,0,0
3219,prerequisite,n.,先决条件,0,0,0
3220,prescribe,vt.,指示，规定,0,0,0
3221,prescribed,adj.,规定的,0,0,0
3222,prescription,n.,药方，处方,0,0,0
3223,presence,n.,出席，到场,0,0,0
3224,preserve,vt.,保存,0,0,0
3225,preservative,n.,防腐剂,0,0,0
3226,preservation,n.,保存，贮藏；保护,0,0,0
3227,presidency,n.,总统职位；总统任期,0,0,0
3228,pressure,n.,压力；压迫,0,0,0
3229,prestige,n.,威望，声望,0,0,0
3230,prestigious,adj.,有名望的，有威信的,0,0,0
3231,pretension,n.,要求；自命，自称；自负,0,0,0
3232,prevailing,adj.,流行的，盛行的,0,0,0
3233,prevail,vi.,盛行，居主导地位,0,0,0
3234,prevalent,adj.,普遍的；流行的,0,0,0
3235,prey,n.,被掠食者，牺牲者，食物,0,0,0
3236,osprey,n.,鱼鹰,0,0,0
3237,primal,adj.,原始的；最初的,0,0,0
3238,primate,n.,灵长目动物,0,0,0
3239,prime,adj.,主要的,0,0,0
3240,primary,adj.,第一位的，主要的,0,0,0
3241,heyday,n.,全盛期,0,0,0
3242,primitive,adj.,上古的，原始的,0,0,0
3243,primordial,adj.,原始的，最初的,0,0,0
3244,priority,n.,优先，优先权,0,0,0
3245,pristine,adj.,原始的，未被破坏的,0,0,0
3246,probe,vi.,调查，查究,0,0,0
3247,proceed,vi.,进行，继续下去,0,0,0
3248,proceeds,n.,（pl）收益,0,0,0
3249,proceeding,n.,行动；进行,0,0,0
3250,proclaim,vt.,声明，宣告,0,0,0
3251,proclivity,n.,倾向，癖性,0,0,0
3252,prod,vt.,戳，刺,0,0,0
3253,prodigious,adj.,巨大的，惊人的；挥霍的,0,0,0
3254,prodigy,n.,非凡之人，天才,0,0,0
3255,profession,n.,职业，专业,0,0,0
3256,professional,adj.,专业的，职业的,0,0,0
3257,proficient,adj.,熟练的，精通的,0,0,0
3258,proficiency,n.,熟练，精通,0,0,0
3259,profile,n.,剖面，侧面；轮廓,0,0,0
3260,profound,adj.,深刻的，深奥的,0,0,0
3261,profoundly,adv.,深深地，衷心地,0,0,0
3262,progress,n./vi.,前进，发展,0,0,0
3263,progression,n.,行进；次序,0,0,0
3264,progressive,adj.,前进的；累进的,0,0,0
3265,prohibit,vt.,禁止,0,0,0
3266,prohibitive,adj.,禁止的，抑制的,0,0,0
3267,prohibitively,adv.,令人望而却步地；(价格)极高地,0,0,0
3268,project,n.,设计，规划；项目,0,0,0
3269,projecting,adj.,突出的，伸出的,0,0,0
3270,projector,n.,放映机,0,0,0
3271,projection,n.,发射,0,0,0
3272,projectionist,n.,电影放映员，幻灯放映员,0,0,0
3273,proliferate,vi.,激增；繁殖,0,0,0
3274,proliferation,n.,繁殖，大量增殖,0,0,0
3275,prolific,adj.,多产的，多结果的,0,0,0
3276,prolong,vt.,拖长，延长,0,0,0
3277,prominent,adj.,杰出的，突出的,0,0,0
3278,prominence,n.,显著，突出,0,0,0
3279,promising,adj.,有前途的，有希望的,0,0,0
3280,unpromising,adj.,无前途的，没有希望的,0,0,0
3281,compromise,n./v.,妥协，折衷,0,0,0
3282,promote,vt.,晋级，使升级；促进,0,0,0
3283,promoter,n.,促进者,0,0,0
3284,prompt,vt.,鼓动，促进,0,0,0
3285,prone,adj.,易于…的；倾向于…的,0,0,0
3286,pronounced,adj.,显著的，明确地,0,0,0
3287,proof,n.,证据,0,0,0
3288,proofread,vt.,校正，校对,0,0,0
3289,fireproof,adj.,耐火的，防火的,0,0,0
3290,waterproof,adj.,防水的,0,0,0
3291,soundproof,adj.,隔音的,0,0,0
3292,rustproof,adj.,不锈的,0,0,0
3293,propagate,vt.,繁殖,0,0,0
3294,propel,vt.,推进，促进,0,0,0
3295,propellant,n.,推进物,0,0,0
3296,propensity,n.,倾向，癖好,0,0,0
3297,proper,adj.,恰当的，得体的,0,0,0
3298,property,n.,财产，所有物；性质，特性；（小）道具[pl],0,0,0
3299,proponent,n.,支持者，拥护者,0,0,0
3300,opponent,n.,对手，敌手，反对者,0,0,0
3301,proportion,n.,比例，比率,0,0,0
3302,disproportionate,adj.,不成比例的,0,0,0
3303,propose,vt.,提出，提议,0,0,0
3304,proposal,n.,提案；建议,0,0,0
3305,proprietor,n.,所有者，业主,0,0,0
3306,proprietorship,n.,所有权,0,0,0
3307,propulsion,n.,推进；推进力,0,0,0
3308,prose,n.,散文,0,0,0
3309,prosecute,vt.,对…起诉；告发,0,0,0
3310,prospect,n.,前景，期望,0,0,0
3311,prospecting,n.,探矿,0,0,0
3312,prospector,n.,勘探者，采矿者,0,0,0
3313,prosper,vi.,繁荣，成功,0,0,0
3314,prosperity,n.,繁荣，兴旺,0,0,0
3315,prosperous,adj.,成功的，繁荣的,0,0,0
3316,protagonist,n.,领导者,0,0,0
3317,protectionist,n.,贸易保护主义者,0,0,0
3318,protein,n.,蛋白质,0,0,0
3319,protest,n./v.,抗议,0,0,0
3320,prototype,n.,原型,0,0,0
3321,protruding,adj.,突出的,0,0,0
3322,provincialism,n.,地方主义，心胸狭窄,0,0,0
3323,provision,n.,供应，供应品,0,0,0
3324,provoke,vt.,激怒，惹起,0,0,0
3325,provocative,adj.,挑拨的；煽动的,0,0,0
3326,provocation,n.,激怒，挑拨，刺激,0,0,0
3327,prudent,adj.,审慎的，深谋远虑的,0,0,0
3328,psychology,n.,心理学；心理,0,0,0
3329,parapsychology,n.,超心理学,0,0,0
3330,publicize,vt.,（公开）宣传，宣扬,0,0,0
3331,publicity,n.,公开，宣传,0,0,0
3332,puddle,n.,小水洼,0,0,0
3333,pueblo,n.,印第安人村庄,0,0,0
3334,pulp,n.,果肉,0,0,0
3335,pulse,n.,脉搏，脉冲,0,0,0
3336,impulse,n.,推动，刺激；冲动,0,0,0
3337,pump,n.,泵,0,0,0
3338,pumpkin,n.,南瓜,0,0,0
3339,punch,vt.,重击,0,0,0
3340,puncture,vt.,刺穿，戳破,0,0,0
3341,acupuncture,n.,针刺；针灸,0,0,0
3342,pungent,adj.,（气味、味道）刺激性的，辛辣的；尖锐的,0,0,0
3343,pupil,n.,瞳孔,0,0,0
3344,purple,n.,紫色,0,0,0
3345,purify,vt.,提炼，精炼,0,0,0
3346,purified,adj.,纯净的,0,0,0
3347,purification,n.,纯化，净化,0,0,0
3348,puzzle,n.,难题，谜,0,0,0
3349,puzzling,adj.,使迷惑的，使莫名其妙的,0,0,0
3350,pyramid,n.,金字塔,0,0,0
3351,quail,n.,鹌鹑,0,0,0
3352,quaint,adj.,奇怪的，离奇有趣的,0,0,0
3353,acquaint,vt.,使熟知，通知,0,0,0
3354,acquaintance,n.,相识，熟人,0,0,0
3355,acquainted,adj.,有知识的，知晓的,0,0,0
3356,qualified,adj.,合格的,0,0,0
3357,qualification,n.,资格，条件,0,0,0
3358,quantitative,adj.,定量的；数量的,0,0,0
3359,quarry,n.,采石场，露天矿场,0,0,0
3360,quarter,n.,四分之一,0,0,0
3361,quarterly,adv.,每季地,0,0,0
3362,headquarters,n.,司令部，总部,0,0,0
3363,quartz,n.,石英,0,0,0
3364,quench,vt.,淬火,0,0,0
3365,quest,n.,寻找，探索,0,0,0
3366,questionable,adj.,可疑的,0,0,0
3367,unquestioning,adj.,"不加疑问的,不犹豫的",0,0,0
3368,unquestionably,adv.,无疑地，无可非议地,0,0,0
3369,request,v./n.,请求，要求,0,0,0
3370,bequest,n.,遗产，遗赠,0,0,0
3371,sequester,vt.,使退隐，使隔绝,0,0,0
3372,quiescent,adj.,静止的，寂静的,0,0,0
3373,quilt,n.,棉被,0,0,0
3374,quilter,n.,缝被子的人,0,0,0
3375,quail,n.,鹌鹑,0,0,0
3376,quota,n.,配额；定量，定额,0,0,0
3377,quotation,n.,引用语,0,0,0
3378,radar,n.,雷达,0,0,0
3379,radiant,adj.,发光的；荣光焕发的,0,0,0
3380,radiate,v.,放射；辐射,0,0,0
3381,irradiate,vt.,照射,0,0,0
3382,radiation,n.,辐射，发光，放热,0,0,0
3383,radical,adj.,根本的；激进的,0,0,0
3384,radically,adv.,根本上,0,0,0
3385,raft,n.,筏，救生艇,0,0,0
3386,graft,vt.,嫁接，接枝,0,0,0
3387,craft,n.,工艺，手艺,0,0,0
3388,aircraft,n.,航行器,0,0,0
3389,spacecraft,n.,太空船,0,0,0
3390,hovercraft,n.,水翼船,0,0,0
3391,rage,n.,风尚，风靡一时的事物,0,0,0
3392,coverage,n.,覆盖,0,0,0
3393,outrage,vt.,凌辱，引起…义愤,0,0,0
3394,enrage,vt.,激怒,0,0,0
3395,mirage,n.,海市蜃楼；幻想,0,0,0
3396,sewerage,n.,排水设备，污水,0,0,0
3397,forage,n.,草料,0,0,0
3398,ragged,adj.,褴褛的，破烂的,0,0,0
3399,ragtime,n.,拉格泰姆音乐,0,0,0
3400,raid,n.,袭击,0,0,0
3401,braid,vt.,编织,0,0,0
3402,rainfall,n.,降雨；降雨量,0,0,0
3403,rally,v.,召集，集合,0,0,0
3404,rampant,adj.,蔓生的，猖獗的,0,0,0
3405,ranch,n.,农场，牧场,-1,2020-08-13,0
3406,ranching,adj.,放牧的,0,0,0
3407,rancher,n.,大农场经营者；牧场工人,0,0,0
3408,range,n.,行列；范围,0,0,0
3409,rank,vt.,排列，归类,0,0,0
3410,rare,adj.,稀有的,0,0,0
3411,rarefy,vt.,使稀少，使稀薄,0,0,0
3412,rarely,adv.,很少地，罕有地,0,0,0
3413,ratify,vt.,批准,0,0,0
3414,ration,n.,定量，配给量,0,0,0
3415,rationing,n.,（食物等的）配给,0,0,0
3416,rational,adj.,理性的，合理的,0,0,0
3417,rattle,n.,拨浪鼓；格格声,0,0,0
3418,rattlesnake,n.,响尾蛇,0,0,0
3419,raucous,adj.,沙哑的；喧嚣的,0,0,0
3420,raven,n.,大乌鸦,0,0,0
3421,ravine,n.,沟壑，峡谷,0,0,0
3422,ray,n.,光线,0,0,0
3423,crayon,n.,蜡笔、彩笔及其绘画,0,0,0
3424,fray,vt.,使磨损,0,0,0
3425,foray,n.,袭击,0,0,0
3426,tray,n.,碟，盘子,0,0,0
3427,array,n.,编队；大批,0,0,0
3428,betray,vt.,出卖，背叛,0,0,0
3429,spray,vt.,喷射，喷溅,0,0,0
3430,raze,vt.,夷为平地,0,0,0
3431,graze,v.,放牧，吃草,0,0,0
3432,craze,n.,狂热,0,0,0
3433,readily,adv.,容易地；欣然地，立刻地,0,0,0
3434,readjust,vt.,重新调整,0,0,0
3435,realization,n.,实现；意识,0,0,0
3436,realm,n.,王国，领域,0,0,0
3437,reap,vt.,收割，收获,0,0,0
